SPECIES,Triphoturus_nigrescens,Benthosema_fibulatum,Benthosema_glaciale,Benthosema_panamense,Benthosema_suborbitale,Bolinichthys_distofax,Bolinichthys_indicus,Bolinichthys_longipes,Bolinichthys_nikolayi,Bolinichthys_photothorax,Bolinichthys_pyrsobolus,Bolinichthys_supralateralis,Centrobranchus_andreae,Centrobranchus_choerocephalus,Centrobranchus_nigroocellatus,Ceratoscopelus_maderensis,Ceratoscopelus_townsendi,Ceratoscopelus_warmingii,Diaphus_aliciae,Diaphus_anderseni,Diaphus_arabicus,Diaphus_bertelseni,Diaphus_brachycephalus,Diaphus_danae,Diaphus_diadematus,Diaphus_diademophilus,Diaphus_dumerilii,Diaphus_effulgens,Diaphus_fragilis,Diaphus_fulgens,Diaphus_garmani,Diaphus_holti,Diaphus_hudsoni,Diaphus_jenseni,Diaphus_luetkeni,Diaphus_malayanus,Diaphus_meadi,Diaphus_metopoclampus,Diaphus_mollis,Diaphus_nielseni,Diaphus_ostenfeldi,Diaphus_pacificus,Diaphus_parri,Diaphus_perspicillatus,Diaphus_phillipsi,Diaphus_problematicus,Diaphus_rafinesquii,Diaphus_regani,Diaphus_richardsoni,Diaphus_schmidti,Diaphus_signatus,Diaphus_splendidus,Diaphus_subtilis,Diaphus_termophilus,Diaphus_theta,Diaphus_thiollierei,Diaphus_vanhoeffeni,Diogenichthys_atlanticus,Diogenichthys_laternatus,Diogenichthys_panurgus,Electrona_antarctica,Electrona_carlsbergi,Electrona_paucirastra,Electrona_risso,Electrona_subaspera,Gonichthys_barnesi,Gonichthys_cocco,Gonichthys_tenuiculus,Gymnoscopelus_bolini,Gymnoscopelus_braueri,Gymnoscopelus_fraseri,Gymnoscopelus_nicholsi,Gymnoscopelus_opisthopterus,Gymnoscopelus_piabilis,Hintonia_candens,Hygophum_atratum,Hygophum_benoiti,Hygophum_hanseni,Hygophum_hygomii,Hygophum_macrochir,Hygophum_proximum,Hygophum_reinhardtii,Hygophum_taaningi,Krefftichthys_anderssoni,Lampadena_anomala,Lampadena_chavesi,Lampadena_luminosa,Lampadena_notialis,Lampadena_pontifex,Lampadena_speculigera,Lampadena_urophaos,Lampanyctodes_hectoris,Lampanyctus_alatus,Lampanyctus_australis,Lampanyctus_crocodilus,Lampanyctus_festivus,Lampanyctus_hubbsi,Lampanyctus_intricarius,Lampanyctus_iselinoides,Lampanyctus_jordani,Lampanyctus_lepidolychnus,Lampanyctus_macdonaldi,Lampanyctus_macropterus,Lampanyctus_nobilis,Lampanyctus_omostigma,Lampanyctus_parvicauda,Lampanyctus_photonotus,Lampanyctus_pusillus,Lampanyctus_steinbecki,Lampanyctus_tenuiformis,Lampanyctus_turneri,Lampanyctus_vadulus,Lampichthys_procerus,Lepidophanes_gaussi,Lepidophanes_guentheri,Lobianchia_dofleini,Lobianchia_gemellarii,Loweina_interrupta,Loweina_rara,Metelectrona_ventralis,Myctophum_affine,Myctophum_asperum,Myctophum_aurolaternatum,Myctophum_brachygnathum,Myctophum_lychnobium,Myctophum_nitidulum,Myctophum_obtusirostre,Myctophum_phengodes,Myctophum_punctatum,Myctophum_selenops,Myctophum_spinosum,Nannobrachium_achirus,Nannobrachium_atrum,Nannobrachium_cuprarium,Nannobrachium_idostigma,Nannobrachium_isaacsi,Nannobrachium_lineatum,Nannobrachium_nigrum,Nannobrachium_regale,Nannobrachium_ritteri,Nannobrachium_wisneri,Notolychnus_valdiviae,Parvilux_ingens,Protomyctophum_andriashevi,Protomyctophum_arcticum,Protomyctophum_bolini,Protomyctophum_crockeri,Protomyctophum_normani,Protomyctophum_parallelum,Protomyctophum_subparallelum,Protomyctophum_tenisoni,Protomyctophum_thompsoni,Scopelopsis_multipunctatus,Stenobrachius_leucopsarus,Stenobrachius_nannochir,Symbolophorus_barnardi,Symbolophorus_boops,Symbolophorus_californiensis,Symbolophorus_evermanni,Symbolophorus_kreffti,Symbolophorus_rufinus,Symbolophorus_veranyi,Taaningichthys_bathyphilus,Taaningichthys_minimus,Taaningichthys_paurolychnus,Tarletonbeania_crenularis,Tarletonbeania_taylori,Triphoturus_mexicanus
Diaphus_fulgens,0.99669704,0.762110636,0.011604483,0.568041237,0.974233822,0.706864277,0.189080895,0.98398026,0.426169335,0.923242934,0.934590572,0.670686428,0.793610395,0.763133759,0.898165194,0.014075338,0.976879283,0.999783412,0.807996783,0.662363279,0.672380671,0.72513498,0.858150652,0.146662375,0.332548807,0.913270312,0.013276155,0.771446031,0.999760207,1,0.943138044,0.024171677,0.018495026,0.944039251,0.9404307,0.866327475,0.072518139,0.427404508,0.935132041,0.943646622,0.001517635,0.404650575,0.993966491,0.940322406,0.931009143,0.931496465,0.015564202,0.865643332,0.786261877,0.852407045,0.917221075,0.964193444,0.028640127,0.572084964,0.101897817,0.803743102,0.060479532,0.999783412,0.659163987,0.689151787,0,0.001028791,0.000242288,0.778508331,0.000348087,0.006299242,0.016026745,0.610943381,0.002475286,0,0,0.00012513,0,0.002932737,0,0.441380212,0.01583895,0.021442096,0.282004672,0.198416325,0.988923096,0.776628661,0.019551509,0.000185646,0.997354538,0.004347221,0.999056297,0.024830211,0.065237388,0.014209688,0.731679017,0.036726714,0.930606909,0.093650892,0.016620061,0.850399913,0.885239234,0.027622643,0,0.074677018,0.04356327,0.006791565,0.852803658,0.998522564,0.785723456,0.439366473,0.014885236,0.111511626,0.948158233,0.999945853,0.607365522,0.605121418,0.089829669,0.015861961,0.012794352,0.268947539,0.968602546,0.007626974,0.820959483,0.053025263,0.015041704,0.987368307,0.800698921,0.863648335,0.870140318,0.999783412,0.973877999,0.122897941,0.010680656,0.843600613,0.991568558,0.200366652,0.280302913,0.008755996,0.400466117,0.051729005,0.628475069,0.924427646,0.161416667,0.126662141,0,0.999783412,0.10432864,0.000575817,0.00153657,7.74E-06,0.06211843,0.002931667,0.000858615,0.003821222,0.000208852,0.001605423,0.31483315,0.016702464,0.037541231,0.092931512,0.010342054,0.22919719,0.990114327,0.047029786,0.838000278,0.013134107,1,0.428092947,0.661961045,0.000835015,0.008611756,0.450842919
Diaphus_garmani,0.794379147,0.993219758,0.273101358,0.971821306,0.948067525,0.840469837,0.613040583,0.752537481,0.617020905,0.886731291,0.862747234,0.785684348,0.881487219,0.678312459,0.880809909,0.604852473,0.929741564,0.999986623,0.983536499,0.652150277,1,0.785171577,0.85168902,0.325534141,0.676929337,0.989292049,0.541847583,0.807586324,0.948308304,0.943138044,1,0.618117852,0.202752728,0.99140285,0.899509639,0.981417466,0.357525317,0.589480631,0.904308162,0.999778174,0.137870628,0.920257804,0.841134872,0.907411536,0.822975753,0.942607516,0.608756617,0.996670695,0.989876965,0.831692759,0.9858321,0.925206892,0.888192977,0.738618302,0.035188683,0.982108522,0.990099436,0.999852857,0.800317716,0.98464244,7.05E-05,0.021381153,0.067543309,0.866639616,0.035282659,0.31562024,0.629966569,0.806567683,0.035113019,0.00112099,0.001321075,0.002432215,2.45E-05,0.043350751,0.032544193,0.665435891,0.621035828,0.191700204,0.517224731,0.789341395,0.769002822,0.781635692,0.752123677,0.003753128,0.99936684,0.455751737,0.976434865,0.237535801,0.966107691,0.296621768,0.648582971,0.316599171,0.91348006,0.302549023,0.497226231,0.863647713,0.967200957,0.27214319,0.017933723,0.028590464,0.332101327,0.096610909,0.99989648,0.940496362,0.944087816,0.828069841,0.623278534,0.460760096,0.756692193,0.970517942,0.850543571,0.98362386,0.22984195,0.692258738,0.522183478,0.555584291,0.937366234,0.31809809,0.811652814,0.181977311,0.613794639,0.976238674,0.947304514,0.962696657,0.870979735,0.999402511,0.890980595,0.466455071,0.366559053,0.84635621,0.901184717,0.315509738,0.538310623,0.70946272,0.719505199,0.971877205,0.836072098,0.93087473,0.10525,0.142734497,0.122497038,0.999420347,0.060271766,0.009975189,0.097521,0.001602609,0.034446816,0.075233023,0.010102306,0.085202136,0.004284604,0.015697467,0.563719672,0.016677195,0.039833399,0.375213496,0.210458782,0.12891168,0.794063658,0.909175811,0.927241706,0.555378885,0.998519655,0.668497716,0.682231569,0.007932642,0.003787743,0.491685982
Diaphus_holti,0.21575284,0.051394616,0.613832406,0.047079038,0.908358147,0.32562065,0.925645305,0.066977071,0.001380829,0.682913877,0.132778273,0.941149696,0.048495078,0.001776963,0.878032128,0.959709344,0.855320803,0.991806854,0.056489085,0.383721812,0.288754249,0.83956986,0.800680866,0.003410051,0.238502096,0.070523641,0.908576251,0.929097047,0.652511996,0.024171677,0.618117852,1,0.303165361,0.026324274,0.608549699,0.042976084,0.302330874,0.829755154,0.904308988,0.061937599,0.228801183,0.027170479,0.343647467,0.871839854,0.110304019,0.656684431,0.961965857,0.049443359,0.056979073,0.004295499,0.069053805,0.653071481,0.999069244,0.605989341,0.000329482,0.061714985,1,0.987492177,0.082089267,0.105834274,0.013200068,0.111840234,0.117542758,0.998302577,0.144717128,0.229834809,0.977226218,0.096530047,0.100498796,0.046020066,0.05886927,0.035721736,0.012213856,0.130085156,0.157782717,0.108449876,0.978449805,0.263735847,0.814459385,0.823524949,0.078678855,0.908206422,0.999253759,0.067669316,0.925569443,0.696455326,0.755191837,0.271644509,0.999433949,0.706450206,0.588284939,0.109854303,0.900648624,0.37030364,0.946576763,0.937460883,0.0484689,0.70450623,0.225925926,0,0.298025679,0.400563279,0.10487037,0.626121342,0.061261608,0.167970613,0.967340722,0.922240977,0.034157073,0.689371669,0.373442449,0.346786276,0.284095435,0.999303563,0.910776263,0.971665371,0.949229048,0.54113642,0.864263091,0.340925901,0.911976678,0.78087128,0.069507103,0.037466573,0.037011398,0.91569784,0.711798509,0.306835208,0.897390369,0.862726876,0.124803232,0.345923341,0.953515277,0.999418159,0.150986016,1,0.868947598,0.007732181,0.0098125,0.012997644,0.325844194,0.994718076,0.025880787,0.079873689,0.750717066,0.037912265,0.013997121,0.156210291,0.112902308,0.221708043,0.067271038,0,0.350996643,0.000227416,0.000335439,0.377946782,0.321912872,0.00956084,0.070684848,0.998098796,0.621266144,0.945535928,0.961812734,0.81701026,0.527566522,0,0,0.072414736
Diaphus_hudsoni,0.308994796,0.062993401,0,0.001202749,0.735577465,0.119690337,0.452480533,0.226337881,0.356026708,0.226983638,0.070530197,0.847030643,0.026905262,0.02881832,0.582570564,0,0.481464517,0.918506949,0.034898207,0.437740751,0,0.465448238,0.473332482,0.748038466,0.444834492,0.037190083,0.263495042,0.818850102,0.210126373,0.018495026,0.202752728,0.303165361,1,0.015582334,0.159682227,0.022185436,0.800851498,0.762924529,0.727850905,0.018903409,0.991952199,0.001895615,0.461558678,0.638608769,0.096037604,0.117437696,3.51E-05,0.024673672,0.025031326,0.016682975,0.0399499,0.217289772,0.039401989,0.346876713,0,0.056496117,0.114373036,0.857970971,0.150302404,0.119033583,0.159616619,0.52577397,0.899318289,0.947843847,0.63025147,0.842424926,0.265697498,0.166921709,0.535355204,0.272577097,0.379394302,0.236190729,0.13401202,0.593472092,0.839145296,0.203633512,0,0.977205479,0.774871036,0.224412494,0.296913131,0.502804538,0.226210465,0.346426185,0.609925137,0.59282759,0.411444919,0.892730721,0.231868676,0.807586896,0.40013666,0.92824559,0.784970378,0.999887368,0,0.821658394,0.08208134,0.988083528,1,0,0.842940692,0.673757481,0.00428744,0.193674583,0.099242522,0.206421143,0.258217343,0.853533268,0.08023908,0.32297619,0.288991342,0.034578367,0.975543825,0.246022502,0.259795945,0.951177756,0.91750077,0.725913634,0.416288098,0.969754537,0.260567657,0.530466973,0.063702504,0.032632743,0.026798922,0.580325432,0.194432973,0.663849581,0,0.515974981,0.111280476,0.952003724,0.88359101,0.227783612,0.199569738,0.134580099,0.204374629,0.009103672,0,0,0.982686611,0.858909571,0.002171325,0.398787396,0,0.271766146,0,0.684412474,0.547406835,0.86903734,0.356518017,0,0.664446564,0,0,0.875939539,0.931579777,0,0.182861906,0.197525099,0.112579499,0.309239616,0.83129219,0.314904225,0.162723293,0,0,0.138034293
Diaphus_jenseni,0.998150203,0.74139852,0.00290973,0.271305842,0.995190529,0.719826295,0.23326815,0.97397072,0.459431588,0.994327291,0.943519546,0.760495393,0.811417649,0.588332235,0.948593274,0.004081848,0.987897046,1,0.877393725,0.684292585,0.4563322,0.779979916,0.905475398,0.164929787,0.401661293,0.848032001,0.020700438,0.808096824,1,0.944039251,0.99140285,0.026324274,0.015582334,1,1,0.913949227,0.097704491,0.474587319,0.978286912,0.933596952,0.000220214,0.127385315,0.998546588,0.982532636,0.945378151,0.999894297,0.005643776,0.919005338,0.821357039,0.74278865,0.925365115,1,0.045064086,0.667221606,0.000702895,0.765712787,0.07498601,1,0.537666514,0.697744827,0,0.001145112,0.000693825,0.75295527,0.000449236,0.020665275,0.02482018,0.482340047,0.002633758,0,0,0,0,0.003338442,0,0.269932035,0.005764455,0.020920318,0.346616634,0.173704702,0.977890527,0.752259394,0.029886945,0.000114511,0.998044501,0.031666755,1,0.023994503,0.066227977,0.021660236,0.688925885,0.058767397,0.977855293,0.111463453,0.005231824,0.880388633,0.787105263,0.02425876,0,0.004171253,0.06028575,0.003435336,0.800019379,1,0.664997646,0.231323347,0.024276485,0.158800627,0.943757377,0.999656466,0.691603685,0.663328224,0.090666455,0.02875806,0.020409422,0.325696316,0.994459419,0.017035745,0.794293818,0.057449395,0.023453316,0.998520163,0.726196705,0.811153392,0.805868259,1,0.989086201,0.173273083,0.003362927,0.885524021,0.998652291,0.249555168,0.334126103,0.020960463,0.222803872,0.080134086,0.7004739,0.838326134,0.0439375,0.017150501,0,1,0.01849128,0.000484471,0.000256095,0,0.022410284,0.006500713,0.000352342,0.001136304,8.81E-05,0,0.397847189,0,0.006708783,0.107816712,0.017282385,0.039088621,0.979229428,0.049998332,0.945175554,0.009365947,1,0.411852791,0.582536159,0,0,0.239414923
Diaphus_luetkeni,0.794052977,0.952157393,0.360823677,0.574742268,0.975083406,0.822699337,0.585317278,0.771197614,0.733028036,0.94544681,0.856428692,0.806305278,0.897698351,0.699492706,0.903454916,0.700987033,0.959884463,1,0.979956791,0.653188104,0.79311364,0.809466873,0.874637827,0.32731461,0.645758371,0.98097098,0.533520951,0.82084145,0.987210318,0.9404307,0.899509639,0.608549699,0.159682227,1,1,0.985393641,0.331558105,0.601061329,0.929594053,0.999189854,0.092827224,0.44837609,0.817697768,0.932128703,0.834200913,0.950984465,0.704420374,0.967251162,0.996655254,0.835753425,0.989801064,0.972235284,0.972174284,0.803958583,0.050498616,0.97067196,0.999913908,1,0.814079008,0.950410168,4.70E-05,0.008148958,0.050296803,0.86569938,0.015014503,0.280278671,0.629865262,0.808511518,0.018264327,0.000932998,2.30E-05,0.001798744,0,0.027042837,0.013577555,0.670860018,0.717843207,0.155528962,0.526582713,0.763670399,0.760903104,0.807984595,0.743740905,0.002723624,0.989503146,0.455597445,0.997290701,0.158761604,0.969999292,0.267004235,0.690020376,0.234767025,0.942419561,0.286883331,0.613995129,0.891032444,0.955119617,0.271166805,0.224366472,0.016742947,0.253430179,0.082578841,0.956142167,0.973256309,0.87416014,0.626371529,0.614013341,0.477264826,0.776568751,0.985889255,0.771000377,0.999932988,0.204618513,0.68829625,0.514159025,0.578907772,0.963225185,0.308888045,0.833035534,0.151344863,0.603105515,0.979803408,0.906642711,0.945120452,0.838803033,1,0.915756477,0.458983889,0.500618779,0.870087996,0.930198663,0.299231992,0.560681579,0.698734141,0.663678738,0.983486239,0.805624792,0.936922246,0.129395833,0.113884119,0.073992891,1,0.122960006,0.003615794,0.080567507,0.001379637,0.097731672,0.045833625,0.019318546,0.079249983,0.002752803,0.018521822,0.551203912,0.036588756,0.036059708,0.358238957,0.146999235,0.139824937,0.809543207,0.949201161,0.976331151,0.549868223,0.999973131,0.642482798,0.6963571,0.031800153,0.004252278,0.497646161
Diaphus_malayanus,0.994433354,0.781251488,0.005922763,0.617353952,0.954996186,0.636439619,0.212936365,0.976694743,0.511431168,0.933321973,0.925061266,0.735543762,0.75278738,0.510934052,0.854804681,0.03402713,0.959240145,1,0.844036548,0.603632115,0.917245456,0.697250759,0.811797069,0.186506659,0.37360631,0.91031737,0.027258108,0.720831913,1,0.866327475,0.981417466,0.042976084,0.022185436,0.913949227,0.985393641,1,0.101222065,0.43656783,0.896611325,0.908038771,0.00157834,0.472766334,0.984695782,0.902210429,0.938547803,0.999943197,0.035440109,0.937103397,0.848509664,0.687945205,0.879019796,0.986399857,0.060499118,0.656523362,0,0.823245187,0.069605269,1,0.681863421,0.754538824,0,0.001176623,0.000572681,0.767474885,0.000535566,0.045119498,0.031881268,0.650481823,0.002945616,0,0,2.43E-05,0,0.003124138,0,0.474153705,0.035952465,0.024130554,0.331531882,0.232673615,0.982220816,0.746993525,0.039015957,0.000405732,0.999845822,0.065801646,0.9954558,0.022031258,0.033750796,0.018874661,0.698646477,0.08069171,0.909270169,0.121459987,0.023024535,0.809029975,0.902440191,0.040151257,0.000584795,0.000405538,0.059479299,0.004584774,0.837517253,1,0.824945436,0.54679897,0.031440727,0.171113491,0.892586462,0.999959427,0.596466884,0.700672636,0.096726553,0.037031256,0.026268888,0.338275151,0.946800396,0.031720142,0.798724378,0.064649366,0.030883067,0.981182141,0.841795082,0.785073395,0.793506662,1,0.955905026,0.1635263,0.00645682,0.796663259,0.97186653,0.244875603,0.355267215,0.040785627,0.478845464,0.084862385,0.73309314,0.829406048,0.019145833,0.055504532,0,1,0.021503117,0.000491138,0.001843884,4.87E-05,0.022137291,0.00693802,0.000714089,0.001728419,0.0003327,0,0.366351818,0,0.000642925,0.118433225,0.011003457,0.024587701,0.981271402,0.028985024,0.947879644,0.02138921,1,0.342105263,0.588157489,0,0,0.347489958
Diaphus_meadi,0.468854438,0.211444515,6.89E-05,0,0.883057706,0.256718199,0.521076349,0.350144103,0.664738167,0.414620123,0.098672531,0.992604411,0.155282252,0.070218681,0.770571451,5.28E-05,0.616859642,1,0.164863671,0.630479312,0.01211763,0.654714418,0.672064224,0.86449322,0.698382812,0.073936752,0.284794068,0.993179384,0.387891071,0.072518139,0.357525317,0.302330874,0.800851498,0.097704491,0.331558105,0.101222065,1,0.958580392,0.901320281,0.09062063,0.838393562,0,0.626936041,0.817137066,0.257925642,0.278984023,0.000122691,0.076229882,0.164366126,0.124041096,0.08904143,0.414203267,0.106862384,0.495288816,2.20E-05,0.159799735,0.102578451,0.982599884,0.010507579,0.267203565,0.032754921,0.377246886,0.699959252,0.999281284,0.476149407,0.988520336,0.312734272,0.013255304,0.385224635,0.134378347,0.244621612,0.100182221,0.026117176,0.449649415,0.657415756,0.028721736,5.32E-05,0.853290493,0.970496705,0.231566274,0.42141199,0.589433436,0.287116152,0.204108181,0.776012132,0.726154797,0.589649051,0.8546221,0.182763744,0.710357418,0.458979279,0.858795327,0.935782718,0.889483028,6.77E-05,0.955094619,0.059784689,0.808189051,0.668031189,0,0.933257298,0.508894112,0.04478951,0.389673487,0.016433432,0,0.31524765,0.982693317,0.159871206,0.476717192,0.425242746,0.106005143,0.804523599,0.317647483,0.274458651,0.997930098,1,0.787116295,0.506083932,0.77971352,0.302443518,0.676671195,0.05361356,0.14898511,0.052179618,0.724415504,0.35354363,0.870818664,0.000107614,0.706727901,0.292114966,0.995335533,0.94483854,0.304742713,0,0.128757939,0.300976735,0.093552916,0,0,0.952147512,0.984547604,0,0.250429746,0,0.133285898,0,0.530189669,0.363174425,0.699198484,0.22034262,0,0.855976484,0,0,0.95607926,0.782450137,1.88E-05,0.312885861,0.136286315,0.265774021,0.296998541,0.963862955,0.426443002,0.173131518,0,0,0.027396669
Diaphus_metopoclampus,0.556598726,0.600556132,0.628759835,0.011340206,0.945716065,0.604870883,0.845010966,0.505271536,0.999230931,0.652627752,0.395120682,0.948588762,0.533568346,0.373606374,0.881600675,0.918363038,0.777420197,0.995190743,0.533360667,0.72580135,0.081572336,0.786745651,0.793354627,0.921810244,0.977070552,0.37876901,0.764031091,0.995797425,0.593422929,0.427404508,0.589480631,0.829755154,0.762924529,0.474587319,0.601061329,0.43656783,0.958580392,1,0.955820728,0.464464484,0.791329535,0.001137369,0.602382722,0.910624962,0.508280455,0.586792575,0.917113612,0.403446151,0.604451768,0.562720157,0.420596321,0.630419549,0.886350856,0.794453046,0.265364846,0.548380653,0.638629418,0.993688101,0.098300413,0.636674294,0.016999984,0.263578779,0.640499554,0.957697021,0.430230905,0.991510126,0.889747746,0.07343149,0.317240969,0.092485187,0.200657465,0.064387215,0.010957112,0.405863893,0.597391432,0.12831656,0.927669386,0.810807931,0.984153698,0.68061976,0.535536218,0.733686896,0.895663097,0.147883653,0.881399787,0.999449915,0.727206252,0.810769928,0.56421142,0.797065268,0.646654212,0.847600428,0.956359107,0.70030602,0.956296229,0.98123305,0.359880383,0.732334015,0.66588694,0.274781299,0.90825987,0.534975587,0.381323326,0.597250191,0.211516241,0.003959546,0.887798729,0.911945802,0.449679963,0.664826533,0.726835625,0.619629589,0.663724034,0.938833587,0.736303758,0.853460295,1,0.990396243,0.689853151,0.500100434,0.82596769,0.775150164,0.324524428,0.53072763,0.321606648,0.854392414,0.625568528,0.971449681,0.91826742,0.847638562,0.538357275,0.597243818,0.856816888,0.965912639,0.039225529,0.685321101,0.619254439,0.484330454,0.2679375,0.19993611,0.944979265,0.997601398,0.311515024,0.202382868,0.790104487,0.093585384,0.197821016,0.479795361,0.261843831,0.658671883,0.178155178,0.196456178,0.958104493,0.224662034,0.24232683,0.858390047,0.745681569,0.278428942,0.495778076,0.68133151,0.612802949,0.862331467,0.992241708,0.76338462,0.511849355,0.172013082,0.153975344,0.21959085
Diaphus_mollis,0.897490446,0.899058194,0.592517346,0.123367698,0.986046498,0.994676263,0.940894012,0.876163262,1,0.974725573,0.835173215,0.918923886,0.963349089,0.998251698,0.999846993,0.935165473,0.890447329,1,0.920576223,0.993338144,0.386877494,0.997957153,1,0.862662455,0.999992022,0.877891619,0.828455285,0.939572472,0.909962804,0.935132041,0.904308162,0.904308988,0.727850905,0.978286912,0.929594053,0.896611325,0.901320281,0.955820728,1,0.957611998,0.730251234,0.028813345,0.907264158,0.990804135,0.894973104,0.911088957,0.937708136,0.854342902,0.951249593,0.999970646,0.903508629,0.941499233,1,0.989043943,0.613451654,0.861375384,0.999956954,0.99993623,0.645287858,0.897772804,0.004980189,0.218528454,0.556844088,0.912458853,0.373706137,0.994048626,0.957420727,0.583171347,0.265391714,0.054253149,0.139273562,0.03222098,0.001381904,0.344798147,0.51473086,0.456574304,0.95391983,0.769702384,0.945417793,0.877761763,0.879967074,0.92801334,1,0.096766837,0.915375848,1,0.936702755,0.749402993,0.968371896,0.738846432,0.8782466,0.787971885,0.964073858,0.717231122,0.914148476,0.95402784,0.803157895,0.717157051,0.75165692,0.554602862,0.840848283,0.477813436,0.854874051,0.921144582,0.668036119,0.174410839,0.95038605,0.907037383,0.893182078,0.89631603,0.984759422,0.961308751,0.65552322,1,0.798389944,0.860000157,0.999951413,0.947341039,0.916279911,0.499100874,0.892056037,0.924722934,0.751892911,0.973776162,0.839225835,0.919637543,0.958360199,0.995159941,0.862415927,0.975134379,0.930533265,0.510197355,0.891388648,1,0.338831122,0.983627382,0.885767874,0.96012959,0.636979167,0.560735535,0.938773697,0.999987853,0.883448904,0.13729857,0.677064126,0.056007693,0.612423686,0.423358329,0.221562855,0.609885618,0.11988752,0.482043049,0.999723239,0.563082754,0.521859451,0.860951993,0.703600318,0.66820692,0.872291205,0.947133184,0.935757428,0.915466882,0.993796081,1,0.871016692,0.459954074,0.431231017,0.719497272
Diaphus_nielseni,0.988928003,0.709215412,0.014238736,0.367353952,0.981279838,0.699628683,0.27410908,0.941052225,0.341921275,0.970149973,0.957187636,0.78134735,0.78673868,0.519345963,0.93950909,0.025054102,0.969918503,1,0.887794763,0.64769253,0.633663366,0.768172831,0.902493128,0.123506217,0.371519506,0.861503593,0.052804166,0.803481699,0.999971066,0.943646622,0.999778174,0.061937599,0.018903409,0.933596952,0.999189854,0.908038771,0.09062063,0.464464484,0.957611998,1,0.0007137,0.263869582,0.986632589,0.964720066,0.915648358,0.999855331,0.026501209,0.934860394,0.764229969,0.648444227,0.955393741,0.998784781,0.104496713,0.682326277,0.001493652,0.72378705,0.168740046,0.999980711,0.449892819,0.671126388,0,0.001928919,0.003336968,0.748517143,0.001089839,0.014534407,0.056438051,0.403221804,0.003279163,0,0,0,0,0.004561894,0,0.16680826,0.026906705,0.024352606,0.328070598,0.230910932,0.94800598,0.728234557,0.069164086,3.86E-05,0.999893909,0.033486039,0.999546704,0.028422626,0.155310267,0.046998119,0.638626609,0.044500303,0.96101654,0.118329556,0.024896266,0.863654338,0.762966507,0.039388533,0,0.005793407,0.071022809,0.010387231,0.857144235,0.999971066,0.618265075,0.189724263,0.056200431,0.143444085,0.897246468,0.999951777,0.711568694,0.696503834,0.084100882,0.06327974,0.052804166,0.3049525,0.977875295,0.020485123,0.787789941,0.070347688,0.055419467,0.992197521,0.69352116,0.808766938,0.823021652,1,0.978781887,0.133905579,0.009093355,0.868061918,0.986835126,0.239648937,0.326797512,0.047938013,0.166260308,0.165808045,0.747909534,0.722289417,0.035020833,0.024777383,4.44E-05,1,0.001751068,0.00058832,0.000307314,0,0.000124088,0.010194339,0.000260404,0.000289338,2.89E-05,0,0.376197136,0.000101074,0.009392296,0.107431162,0.028287602,0.0168113,0.950098857,0.125245989,0.965279452,0.027281044,0.999971066,0.424574432,0.593866037,0,7.15E-05,0.178992528
Diaphus_ostenfeldi,0.242422666,0.03688185,8.61E-05,0,0.715985465,0.084553945,0.447832384,0.170157227,0.312382018,0.153818803,0.029008507,0.862328832,0.017118922,0.027442607,0.569208488,0,0.434520557,0.916183192,0.011672781,0.412432465,0,0.439403006,0.448430765,0.707288858,0.402364042,0.000141515,0.21475029,0.848574724,0.126778885,0.001517635,0.137870628,0.228801183,0.991952199,0.000220214,0.092827224,0.00157834,0.838393562,0.791329535,0.730251234,0.0007137,1,0,0.394853917,0.627407619,0.0784227,0.055649504,0,0.000953942,0.005426578,0.012201566,0.005645602,0.139050047,0.004498652,0.321105532,0.000109827,0.005780708,0.023933537,0.846259247,0.044556729,0.05586475,0.166480214,0.59598824,0.880629068,0.950013442,0.711094345,0.75791166,0.214659102,0.051263493,0.600020813,0.304515614,0.413542507,0.247652002,0.132389798,0.63222069,0.82873409,0.039341263,0,0.942971616,0.809133561,0.138655019,0.241347313,0.466789812,0.163600861,0.38934707,0.57564326,0.609681644,0.354614911,0.929434312,0.080945305,0.861123397,0.390231634,0.873737374,0.787860655,0.999514357,0,0.80432049,0.001004785,0.987243194,0.952436647,0.000144835,0.781035634,0.750830363,0.000303527,0.115557059,0.003552018,0.016172121,0.212090971,0.885388211,0.041314359,0.234860508,0.262195281,0.004570249,0.998386971,0.199733433,0.213214698,0.954731118,0.943613359,0.761748662,0.365385783,0.978761783,0.20821524,0.468012592,0.005468958,0.016654376,0.003642324,0.525595997,0.139995317,0.664541978,0,0.495104543,0.060002949,0.981294066,0.895300535,0.184386796,0.016744353,0.049435427,0.163999965,0.001641469,0.000104167,9.98E-05,0.953880332,0.847343272,0.000175107,0.392018108,0,0.30347495,0.000124088,0.760916131,0.597384465,0.938765599,0.395513004,0.00014865,0.669493804,0.000126342,0.000139766,0.867063853,0.96262282,9.39E-05,0.120344113,0.085754311,0.04277996,0.257618,0.815464266,0.292305157,0.149890297,0.000173961,0.000178667,0.058579635
